Origin,Destination,TTT,LOS,Departure Time,Departure Date,Arrival Time,Return Departure Time,Return Date,Return Arrival Time,Onward Departure Airport,Onward Arrival Airport,Return Departure Airport,Return Arrival Airport,Onward Airlines,Return Airlines,Onward Flight Connections,Onward Connection Duration(min),Onward Flight Connection Airport,Return Flight Connections,Return Connection Duration(min),Return Flight Connection Airport,Carry-ons,Checked Bags,Price(NIS),Snapshot Time,Site,Total Onward Flight Duration(min),Total Return Flight Duration(min)
Paris,Rome,16,5,9:45,16/03/2025,11:50,15:45,21/03/2025,17:50,ORY,FCO,FCO,ORY,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,125,125
Paris,Rome,16,5,17:25,16/03/2025,19:25,9:55,21/03/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,910,28/02/2025,Momondo,120,130
Paris,Rome,16,5,11:45,16/03/2025,13:50,16:00,21/03/2025,18:10,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,910,28/02/2025,Momondo,125,130
Paris,Rome,16,5,6:10,16/03/2025,8:20,21:30,21/03/2025,23:40,BVA,FCO,FCO,CDG,Ryanair,ITA Airways,nonstop,,,nonstop,,,0,0,703,28/02/2025,Momondo,130,130
Paris,Rome,16,5,11:45,16/03/2025,13:50,19:35,21/03/2025,21:45,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,929,28/02/2025,Momondo,125,130
Paris,Rome,16,5,11:45,16/03/2025,13:50,13:35,21/03/2025,15:50,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,929,28/02/2025,Momondo,125,135
Paris,Rome,16,5,17:00,16/03/2025,18:55,16:00,21/03/2025,18:10,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,932,28/02/2025,Momondo,115,130
Paris,Rome,16,5,21:05,16/03/2025,23:15,6:10,21/03/2025,8:25,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,130,135
Paris,Rome,16,5,8:10,16/03/2025,10:10,20:15,21/03/2025,22:25,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,940,28/02/2025,Momondo,120,130
Paris,Rome,16,5,16:00,16/03/2025,18:05,13:35,21/03/2025,15:50,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,125,135
Paris,Rome,16,5,17:25,16/03/2025,19:25,16:00,21/03/2025,18:10,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,803,28/02/2025,Momondo,120,130
Paris,Rome,16,5,6:55,16/03/2025,9:00,18:20,21/03/2025,20:35,CDG,FCO,FCO,CDG,Air France,Air France,nonstop,,,nonstop,,,1,0,792,28/02/2025,Momondo,125,135
Paris,Rome,16,5,17:25,16/03/2025,19:25,20:15,21/03/2025,22:25,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,814,28/02/2025,Momondo,120,130
Paris,Rome,16,5,9:45,16/03/2025,11:50,13:10,21/03/2025,15:25,ORY,FCO,FCO,ORY,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,818,28/02/2025,Momondo,125,135
Paris,Rome,16,5,6:10,16/03/2025,8:10,16:00,21/03/2025,18:10,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,120,130
Paris,Rome,16,5,16:00,16/03/2025,18:05,13:10,21/03/2025,15:25,ORY,FCO,FCO,ORY,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,818,28/02/2025,Momondo,125,135
Paris,Rome,16,5,15:00,16/03/2025,16:55,13:10,21/03/2025,15:25,ORY,FCO,FCO,ORY,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,814,28/02/2025,Momondo,115,135
Paris,Rome,17,1,6:00,17/03/2025,8:10,10:10,18/03/2025,12:25,BVA,FCO,FCO,ORY,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,488,28/02/2025,Momondo,130,135
Paris,Rome,17,1,6:00,17/03/2025,8:10,5:50,18/03/2025,8:05,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,130,135
Paris,Rome,17,1,6:00,17/03/2025,8:10,9:20,18/03/2025,11:35,BVA,FCO,FCO,ORY,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,507,28/02/2025,Momondo,130,135
Paris,Rome,17,1,6:00,17/03/2025,8:10,18:50,18/03/2025,21:00,BVA,FCO,FCO,ORY,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,544,28/02/2025,Momondo,130,130
Paris,Rome,17,1,15:00,17/03/2025,16:55,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,548,28/02/2025,Momondo,115,135
Paris,Rome,17,1,15:00,17/03/2025,16:55,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,548,28/02/2025,Momondo,115,135
Paris,Rome,17,1,15:00,17/03/2025,16:55,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,115,130
Paris,Rome,17,1,6:00,17/03/2025,8:05,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:00,17/03/2025,8:05,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,596,28/02/2025,Momondo,125,135
Paris,Rome,17,1,17:40,17/03/2025,19:40,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,120,135
Paris,Rome,17,1,15:00,17/03/2025,16:55,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,629,28/02/2025,Momondo,115,125
Paris,Rome,17,1,17:40,17/03/2025,19:40,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,633,28/02/2025,Momondo,120,135
Paris,Rome,17,1,17:35,17/03/2025,19:40,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:00,17/03/2025,8:05,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,636,28/02/2025,Momondo,125,130
Paris,Rome,17,1,17:35,17/03/2025,19:40,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,640,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:00,17/03/2025,8:05,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,636,28/02/2025,Momondo,125,130
Paris,Rome,17,1,6:10,17/03/2025,8:10,15:10,18/03/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,736,28/02/2025,Momondo,120,130
Paris,Rome,17,1,17:40,17/03/2025,19:40,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,651,28/02/2025,Momondo,120,125
Paris,Rome,17,1,17:35,17/03/2025,19:40,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,651,28/02/2025,Momondo,125,130
Paris,Rome,17,1,15:00,17/03/2025,16:55,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,500,28/02/2025,Momondo,115,135
Paris,Rome,17,1,15:00,17/03/2025,16:55,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,670,28/02/2025,Momondo,115,130
Paris,Rome,17,1,15:00,17/03/2025,16:55,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,670,28/02/2025,Momondo,115,130
Paris,Rome,17,1,15:00,17/03/2025,16:55,20:35,18/03/2025,22:50,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,673,28/02/2025,Momondo,115,135
Paris,Rome,17,1,17:40,17/03/2025,19:35,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,673,28/02/2025,Momondo,115,135
Paris,Rome,17,1,17:40,17/03/2025,19:40,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,673,28/02/2025,Momondo,120,130
Paris,Rome,17,1,6:40,17/03/2025,8:40,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,673,28/02/2025,Momondo,120,135
Paris,Rome,17,1,13:05,17/03/2025,15:00,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,115,135
Paris,Rome,17,1,6:00,17/03/2025,8:05,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,Transavia France,easyJet,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,125,125
Paris,Rome,17,1,17:40,17/03/2025,19:40,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,120,130
Paris,Rome,17,1,17:40,17/03/2025,19:40,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,120,130
Paris,Rome,17,1,6:00,17/03/2025,8:10,9:55,18/03/2025,12:05,BVA,FCO,FCO,ORY,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,130,130
Paris,Rome,17,1,6:00,17/03/2025,8:10,20:20,18/03/2025,22:30,BVA,FCO,FCO,ORY,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,130,130
Paris,Rome,17,1,17:35,17/03/2025,19:40,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,125,135
Paris,Rome,17,1,13:05,17/03/2025,15:00,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,115,135
Paris,Rome,17,1,6:00,17/03/2025,8:05,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,Transavia France,easyJet,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,125,125
Paris,Rome,17,1,17:35,17/03/2025,19:40,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,651,28/02/2025,Momondo,125,130
Paris,Rome,17,1,17:40,17/03/2025,19:35,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,115,135
Paris,Rome,17,1,6:10,17/03/2025,8:10,8:35,18/03/2025,10:50,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,796,28/02/2025,Momondo,120,135
Paris,Rome,17,1,17:40,17/03/2025,19:40,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,120,130
Paris,Rome,17,1,17:35,17/03/2025,19:40,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,Transavia France,easyJet,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,125,125
Paris,Rome,17,1,9:40,17/03/2025,11:35,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,699,28/02/2025,Momondo,115,135
Paris,Rome,17,1,17:40,17/03/2025,19:40,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,120,130
Paris,Rome,17,1,13:05,17/03/2025,15:00,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,easyJet,Vueling,nonstop,,,nonstop,,,0,0,699,28/02/2025,Momondo,115,135
Paris,Rome,17,1,6:40,17/03/2025,8:40,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,673,28/02/2025,Momondo,120,135
Paris,Rome,17,1,17:40,17/03/2025,19:50,20:20,18/03/2025,22:30,BVA,FCO,FCO,ORY,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,655,28/02/2025,Momondo,130,130
Paris,Rome,17,1,17:35,17/03/2025,19:40,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,125,135
Paris,Rome,17,1,9:40,17/03/2025,11:35,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,115,130
Paris,Rome,17,1,18:10,17/03/2025,20:15,10:10,18/03/2025,12:25,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:10,17/03/2025,8:10,10:10,18/03/2025,12:25,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,120,135
Paris,Rome,17,1,13:05,17/03/2025,15:00,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,762,28/02/2025,Momondo,115,130
Paris,Rome,17,1,18:10,17/03/2025,20:15,21:30,18/03/2025,23:40,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,707,28/02/2025,Momondo,125,130
Paris,Rome,17,1,18:10,17/03/2025,20:15,9:20,18/03/2025,11:35,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,770,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:10,17/03/2025,8:10,9:20,18/03/2025,11:35,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,770,28/02/2025,Momondo,120,135
Paris,Rome,17,1,14:05,17/03/2025,16:10,10:10,18/03/2025,12:25,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,781,28/02/2025,Momondo,125,135
Paris,Rome,17,1,15:00,17/03/2025,16:55,6:55,18/03/2025,9:10,ORY,FCO,FCO,ORY,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,784,28/02/2025,Momondo,115,135
Paris,Rome,17,1,14:05,17/03/2025,16:10,15:10,18/03/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,125,130
Paris,Rome,17,1,13:05,17/03/2025,15:00,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,636,28/02/2025,Momondo,115,135
Paris,Rome,17,1,9:40,17/03/2025,11:35,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,115,125
Paris,Rome,17,1,18:10,17/03/2025,20:15,18:50,18/03/2025,21:00,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,125,130
Paris,Rome,17,1,6:10,17/03/2025,8:10,18:50,18/03/2025,21:00,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,120,130
Paris,Rome,17,1,13:05,17/03/2025,15:00,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,762,28/02/2025,Momondo,115,130
Paris,Rome,17,1,17:35,17/03/2025,19:40,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,125,135
Paris,Rome,17,1,13:05,17/03/2025,15:00,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,762,28/02/2025,Momondo,115,130
Paris,Rome,17,1,9:45,17/03/2025,11:50,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,125,135
Paris,Rome,17,1,16:00,17/03/2025,18:05,10:10,18/03/2025,12:25,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,125,135
Paris,Rome,17,1,18:10,17/03/2025,20:15,10:10,18/03/2025,12:25,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:10,17/03/2025,8:10,10:10,18/03/2025,12:25,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,751,28/02/2025,Momondo,120,135
Paris,Rome,17,1,16:00,17/03/2025,18:05,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,125,135
Paris,Rome,17,1,18:10,17/03/2025,20:15,21:30,18/03/2025,23:40,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,707,28/02/2025,Momondo,125,130
Paris,Rome,17,1,17:40,17/03/2025,19:50,6:55,18/03/2025,9:10,BVA,FCO,FCO,ORY,Ryanair,Wizz Air,nonstop,,,nonstop,,,0,0,766,28/02/2025,Momondo,130,135
Paris,Rome,17,1,14:05,17/03/2025,16:10,15:10,18/03/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,125,130
Paris,Rome,17,1,9:45,17/03/2025,11:50,9:20,18/03/2025,11:35,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,770,28/02/2025,Momondo,125,135
Paris,Rome,17,1,18:10,17/03/2025,20:15,8:35,18/03/2025,10:50,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,125,135
Paris,Rome,17,1,18:10,17/03/2025,20:15,9:20,18/03/2025,11:35,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,770,28/02/2025,Momondo,125,135
Paris,Rome,17,1,6:10,17/03/2025,8:10,9:20,18/03/2025,11:35,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,770,28/02/2025,Momondo,120,135
Paris,Rome,17,1,14:05,17/03/2025,16:10,10:10,18/03/2025,12:25,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,781,28/02/2025,Momondo,125,135
Paris,Rome,17,1,13:05,17/03/2025,15:00,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,636,28/02/2025,Momondo,115,135
Paris,Rome,17,1,14:05,17/03/2025,16:10,9:20,18/03/2025,11:35,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,125,135
Paris,Rome,17,1,7:20,17/03/2025,9:20,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,814,28/02/2025,Momondo,120,125
Paris,Rome,17,1,14:05,17/03/2025,16:10,21:30,18/03/2025,23:40,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,762,28/02/2025,Momondo,125,130
Paris,Rome,17,1,16:00,17/03/2025,18:05,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,125,130
Paris,Rome,17,1,9:40,17/03/2025,11:35,15:15,18/03/2025,17:20,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,115,125
Paris,Rome,17,1,18:10,17/03/2025,20:15,18:50,18/03/2025,21:00,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,125,130
Paris,Rome,17,1,9:45,17/03/2025,11:50,18:50,18/03/2025,21:00,ORY,FCO,FCO,ORY,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,810,28/02/2025,Momondo,125,130
Paris,Rome,17,1,17:40,17/03/2025,19:35,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,115,135
Paris,Rome,17,1,6:10,17/03/2025,8:10,18:50,18/03/2025,21:00,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,120,130
Paris,Rome,17,1,6:40,17/03/2025,8:40,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,120,135
Paris,Rome,17,1,6:00,17/03/2025,8:05,6:55,18/03/2025,9:10,ORY,FCO,FCO,ORY,Transavia France,Wizz Air,nonstop,,,nonstop,,,0,0,818,28/02/2025,Momondo,125,135
Paris,Rome,17,1,17:40,17/03/2025,19:35,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,821,28/02/2025,Momondo,115,130
Paris,Rome,17,1,17:40,17/03/2025,19:35,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,821,28/02/2025,Momondo,115,130
Paris,Rome,17,1,6:40,17/03/2025,8:40,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,821,28/02/2025,Momondo,120,130
Paris,Rome,17,1,6:40,17/03/2025,8:40,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,Vueling,easyJet,nonstop,,,nonstop,,,0,0,821,28/02/2025,Momondo,120,130
Paris,Rome,17,1,9:40,17/03/2025,11:35,5:50,18/03/2025,8:05,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,677,28/02/2025,Momondo,115,135
Paris,Rome,17,1,11:45,17/03/2025,13:50,15:10,18/03/2025,17:20,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,947,28/02/2025,Momondo,125,130
Paris,Rome,17,1,7:20,17/03/2025,9:20,20:20,18/03/2025,22:30,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,855,28/02/2025,Momondo,120,130
Paris,Rome,17,1,14:05,17/03/2025,16:10,18:50,18/03/2025,21:00,CDG,FCO,FCO,ORY,ITA Airways,Vueling,nonstop,,,nonstop,,,0,0,836,28/02/2025,Momondo,125,130
Paris,Rome,17,1,14:05,17/03/2025,16:10,8:35,18/03/2025,10:50,CDG,FCO,FCO,CDG,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,947,28/02/2025,Momondo,125,135
Paris,Rome,17,1,7:20,17/03/2025,9:20,9:55,18/03/2025,12:05,ORY,FCO,FCO,ORY,easyJet,easyJet,nonstop,,,nonstop,,,0,0,855,28/02/2025,Momondo,120,130
Paris,Rome,17,1,15:00,17/03/2025,16:55,8:35,18/03/2025,10:50,ORY,FCO,FCO,CDG,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,836,28/02/2025,Momondo,115,135
Paris,Rome,17,1,15:00,17/03/2025,16:55,15:10,18/03/2025,17:20,ORY,FCO,FCO,CDG,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,840,28/02/2025,Momondo,115,130
Paris,Rome,17,2,6:00,17/03/2025,8:10,17:00,19/03/2025,19:15,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,426,28/02/2025,Momondo,130,135
Paris,Rome,17,2,6:00,17/03/2025,8:10,5:45,19/03/2025,8:00,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,388,28/02/2025,Momondo,130,135
Paris,Rome,17,2,6:00,17/03/2025,8:10,7:30,19/03/2025,9:45,BVA,FCO,FCO,ORY,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,448,28/02/2025,Momondo,130,135
Paris,Rome,17,2,6:00,17/03/2025,8:10,6:55,19/03/2025,9:10,BVA,FCO,FCO,ORY,Ryanair,Wizz Air,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,130,135
Paris,Rome,17,2,17:40,17/03/2025,19:50,17:00,19/03/2025,19:15,BVA,FCO,FCO,BVA,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,470,28/02/2025,Momondo,130,135
Paris,Rome,17,2,6:00,17/03/2025,8:10,19:45,19/03/2025,21:55,BVA,FCO,FCO,ORY,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,488,28/02/2025,Momondo,130,130
Paris,Rome,17,2,15:00,17/03/2025,16:55,17:00,19/03/2025,19:15,ORY,FCO,FCO,BVA,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,492,28/02/2025,Momondo,115,135
Paris,Rome,17,2,15:00,17/03/2025,16:55,6:55,19/03/2025,9:10,ORY,FCO,FCO,ORY,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,511,28/02/2025,Momondo,115,135
Paris,Rome,17,2,15:00,17/03/2025,16:55,7:30,19/03/2025,9:45,ORY,FCO,FCO,ORY,Vueling,Vueling,nonstop,,,nonstop,,,0,0,511,28/02/2025,Momondo,115,135
Paris,Rome,17,2,15:00,17/03/2025,16:55,19:50,19/03/2025,22:05,ORY,FCO,FCO,ORY,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,522,28/02/2025,Momondo,115,135
Paris,Rome,17,2,6:00,17/03/2025,8:05,19:50,19/03/2025,22:05,ORY,FCO,FCO,ORY,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,529,28/02/2025,Momondo,125,135
Paris,Rome,17,2,6:00,17/03/2025,8:05,17:00,19/03/2025,19:15,ORY,FCO,FCO,BVA,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,536,28/02/2025,Momondo,125,135
Paris,Rome,17,2,6:00,17/03/2025,8:05,7:30,19/03/2025,9:45,ORY,FCO,FCO,ORY,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,536,28/02/2025,Momondo,125,135
