Origin,Destination,TTT,LOS,Departure Time,Departure Date,Arrival Time,Return Departure Time,Return Date,Return Arrival Time,Onward Departure Airport,Onward Arrival Airport,Return Departure Airport,Return Arrival Airport,Onward Airlines,Return Airlines,Onward Flight Connections,Onward Connection Duration(min),Onward Flight Connection Airport,Return Flight Connections,Return Connection Duration(min),Return Flight Connection Airport,Carry-ons,Checked Bags,Price(NIS),Snapshot Time,Site,Total Onward Flight Duration(min),Total Return Flight Duration(min)
Rome,Paris,19,2,12:05,19/03/2025,14:20,9:45,21/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,592,28/02/2025,Momondo,135,125
Rome,Paris,19,2,9:20,19/03/2025,11:35,16:45,21/03/2025,18:50,FCO,ORY,ORY,FCO,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,596,28/02/2025,Momondo,135,125
Rome,Paris,19,2,9:55,19/03/2025,12:05,17:40,21/03/2025,19:40,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,130,120
Rome,Paris,19,2,19:45,19/03/2025,21:55,17:00,21/03/2025,18:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,130,115
Rome,Paris,19,2,6:55,19/03/2025,9:10,13:10,21/03/2025,15:05,FCO,ORY,ORY,FCO,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,135,115
Rome,Paris,19,2,12:05,19/03/2025,14:20,16:45,21/03/2025,18:50,FCO,ORY,ORY,FCO,Vueling,Transavia France,nonstop,,,nonstop,,,0,0,596,28/02/2025,Momondo,135,125
Rome,Paris,19,2,5:45,19/03/2025,8:00,9:40,21/03/2025,11:35,FCO,BVA,ORY,FCO,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,470,28/02/2025,Momondo,135,115
Rome,Paris,19,2,5:45,19/03/2025,8:00,16:30,21/03/2025,18:25,FCO,BVA,ORY,FCO,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,470,28/02/2025,Momondo,135,115
Rome,Paris,19,2,7:30,19/03/2025,9:45,8:50,21/03/2025,11:00,FCO,ORY,BVA,FCO,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,599,28/02/2025,Momondo,135,130
Rome,Paris,19,2,9:55,19/03/2025,12:05,16:50,21/03/2025,19:00,FCO,ORY,BVA,FCO,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,130,130
Rome,Paris,19,2,5:45,19/03/2025,8:00,9:45,21/03/2025,11:50,FCO,BVA,ORY,FCO,Ryanair,Wizz Air,nonstop,,,nonstop,,,0,0,481,28/02/2025,Momondo,135,125
Rome,Paris,19,2,17:00,19/03/2025,19:15,13:10,21/03/2025,15:05,FCO,BVA,ORY,FCO,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,135,115
Rome,Paris,19,2,15:15,19/03/2025,17:20,16:50,21/03/2025,19:00,FCO,ORY,BVA,FCO,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,125,130
Rome,Paris,19,2,7:30,19/03/2025,9:45,13:10,21/03/2025,15:05,FCO,ORY,ORY,FCO,Vueling,easyJet,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,135,115
Rome,Paris,19,2,15:15,19/03/2025,17:20,17:40,21/03/2025,19:40,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,125,120
Rome,Paris,19,2,19:50,19/03/2025,22:05,17:00,21/03/2025,18:55,FCO,ORY,ORY,FCO,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,135,115
Rome,Paris,19,2,9:20,19/03/2025,11:35,17:00,21/03/2025,18:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,629,28/02/2025,Momondo,135,115
Rome,Paris,19,2,7:30,19/03/2025,9:45,16:00,21/03/2025,18:05,FCO,ORY,ORY,FCO,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,618,28/02/2025,Momondo,135,125
Rome,Paris,19,2,12:05,19/03/2025,14:20,17:00,21/03/2025,18:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,629,28/02/2025,Momondo,135,115
Rome,Paris,19,2,17:00,19/03/2025,19:15,16:00,21/03/2025,18:05,FCO,BVA,ORY,FCO,Ryanair,Wizz Air,nonstop,,,nonstop,,,0,0,618,28/02/2025,Momondo,135,125
Rome,Paris,19,2,6:55,19/03/2025,9:10,6:10,21/03/2025,8:10,FCO,ORY,CDG,FCO,Wizz Air,ITA Airways,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,135,120
Rome,Paris,19,2,6:55,19/03/2025,9:10,7:20,21/03/2025,9:20,FCO,ORY,ORY,FCO,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,618,28/02/2025,Momondo,135,120
Rome,Paris,19,2,7:30,19/03/2025,9:45,7:20,21/03/2025,9:20,FCO,ORY,ORY,FCO,Vueling,easyJet,nonstop,,,nonstop,,,0,0,640,28/02/2025,Momondo,135,120
Rome,Paris,19,2,20:20,19/03/2025,22:30,13:10,21/03/2025,15:05,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,130,115
Rome,Paris,19,2,5:45,19/03/2025,8:00,8:50,21/03/2025,11:00,FCO,BVA,BVA,FCO,Ryanair,Ryanair,nonstop,,,nonstop,,,1,0,525,28/02/2025,Momondo,135,130
Rome,Paris,19,2,17:00,19/03/2025,19:15,7:20,21/03/2025,9:20,FCO,BVA,ORY,FCO,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,644,28/02/2025,Momondo,135,120
Rome,Paris,19,2,19:50,19/03/2025,22:05,8:50,21/03/2025,11:00,FCO,ORY,BVA,FCO,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,644,28/02/2025,Momondo,135,130
Rome,Paris,19,2,5:45,19/03/2025,8:00,17:40,21/03/2025,19:40,FCO,BVA,ORY,FCO,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,522,28/02/2025,Momondo,135,120
Rome,Paris,19,2,13:10,19/03/2025,15:25,13:25,21/03/2025,15:20,FCO,ORY,ORY,FCO,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,651,28/02/2025,Momondo,135,115
Rome,Paris,19,2,19:45,19/03/2025,21:55,8:50,21/03/2025,11:00,FCO,ORY,BVA,FCO,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,651,28/02/2025,Momondo,130,130
Rome,Paris,19,2,6:55,19/03/2025,9:10,11:45,21/03/2025,13:50,FCO,ORY,CDG,FCO,Wizz Air,ITA Airways,nonstop,,,nonstop,,,0,0,651,28/02/2025,Momondo,135,125
Rome,Paris,19,2,19:50,19/03/2025,22:05,16:00,21/03/2025,18:05,FCO,ORY,ORY,FCO,Transavia France,Wizz Air,nonstop,,,nonstop,,,0,0,655,28/02/2025,Momondo,135,125
Rome,Paris,19,2,7:30,19/03/2025,9:45,6:10,21/03/2025,8:10,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,659,28/02/2025,Momondo,135,120
Rome,Paris,19,2,19:45,19/03/2025,21:55,13:10,21/03/2025,15:05,FCO,ORY,ORY,FCO,Vueling,easyJet,nonstop,,,nonstop,,,0,0,662,28/02/2025,Momondo,130,115
Rome,Paris,19,2,9:55,19/03/2025,12:05,13:10,21/03/2025,15:05,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,130,115
Rome,Paris,19,2,15:10,19/03/2025,17:20,6:10,21/03/2025,8:10,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,747,28/02/2025,Momondo,130,120
Rome,Paris,19,2,13:10,19/03/2025,15:25,9:45,21/03/2025,11:50,FCO,ORY,ORY,FCO,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,684,28/02/2025,Momondo,135,125
Rome,Paris,19,2,7:30,19/03/2025,9:45,11:45,21/03/2025,13:50,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,666,28/02/2025,Momondo,135,125
Rome,Paris,19,2,15:15,19/03/2025,17:20,13:10,21/03/2025,15:05,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,125,115
Rome,Paris,19,2,5:45,19/03/2025,8:00,17:00,21/03/2025,18:55,FCO,BVA,ORY,FCO,Ryanair,Vueling,nonstop,,,nonstop,,,0,0,536,28/02/2025,Momondo,135,115
Rome,Paris,19,3,5:45,19/03/2025,8:00,17:20,22/03/2025,19:30,FCO,BVA,BVA,FCO,Ryanair,Ryanair,nonstop,,,nonstop,,,1,0,307,28/02/2025,Momondo,135,130
Rome,Paris,19,3,6:55,19/03/2025,9:10,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,303,28/02/2025,Momondo,135,130
Rome,Paris,19,3,5:45,19/03/2025,8:00,17:20,22/03/2025,19:30,FCO,BVA,BVA,FCO,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,307,28/02/2025,Momondo,135,130
Rome,Paris,19,3,7:30,19/03/2025,9:45,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,340,28/02/2025,Momondo,135,130
Rome,Paris,19,3,19:50,19/03/2025,22:05,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,Transavia France,Ryanair,nonstop,,,nonstop,,,0,0,344,28/02/2025,Momondo,135,130
Rome,Paris,19,3,17:00,19/03/2025,19:15,17:20,22/03/2025,19:30,FCO,BVA,BVA,FCO,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,348,28/02/2025,Momondo,135,130
Rome,Paris,19,3,5:45,19/03/2025,8:00,6:10,22/03/2025,8:20,FCO,BVA,BVA,FCO,Ryanair,Ryanair,nonstop,,,nonstop,,,1,0,403,28/02/2025,Momondo,135,130
Rome,Paris,19,3,6:55,19/03/2025,9:10,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,629,28/02/2025,Momondo,135,115
Rome,Paris,19,3,19:45,19/03/2025,21:55,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,130,115
Rome,Paris,19,3,17:00,19/03/2025,19:15,6:10,22/03/2025,8:20,FCO,BVA,BVA,FCO,Ryanair,Ryanair,nonstop,,,nonstop,,,1,0,440,28/02/2025,Momondo,135,130
Rome,Paris,19,3,6:55,19/03/2025,9:10,17:20,22/03/2025,19:25,FCO,ORY,ORY,FCO,Wizz Air,Transavia France,nonstop,,,nonstop,,,0,0,533,28/02/2025,Momondo,135,125
Rome,Paris,19,3,5:45,19/03/2025,8:00,17:20,22/03/2025,19:25,FCO,BVA,ORY,FCO,Ryanair,Transavia France,nonstop,,,nonstop,,,0,0,536,28/02/2025,Momondo,135,125
Rome,Paris,19,3,6:55,19/03/2025,9:10,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,Wizz Air,ITA Airways,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,135,120
Rome,Paris,19,3,21:30,19/03/2025,23:40,6:10,22/03/2025,8:10,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,636,28/02/2025,Momondo,130,120
Rome,Paris,19,3,20:45,19/03/2025,22:55,6:55,22/03/2025,9:00,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,592,28/02/2025,Momondo,130,125
Rome,Paris,19,3,7:30,19/03/2025,9:45,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,636,28/02/2025,Momondo,135,115
Rome,Paris,19,3,15:15,19/03/2025,17:20,16:50,22/03/2025,18:50,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,725,28/02/2025,Momondo,125,120
Rome,Paris,19,3,6:55,19/03/2025,9:10,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,574,28/02/2025,Momondo,135,125
Rome,Paris,19,3,6:55,19/03/2025,9:10,9:55,22/03/2025,11:50,FCO,ORY,ORY,FCO,Wizz Air,Vueling,nonstop,,,nonstop,,,0,0,666,28/02/2025,Momondo,135,115
Rome,Paris,19,3,19:50,19/03/2025,22:05,17:20,22/03/2025,19:25,FCO,ORY,ORY,FCO,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,588,28/02/2025,Momondo,135,125
Rome,Paris,19,3,20:45,19/03/2025,22:55,17:40,22/03/2025,19:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,592,28/02/2025,Momondo,130,125
Rome,Paris,19,3,19:45,19/03/2025,21:55,9:55,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,722,28/02/2025,Momondo,130,115
Rome,Paris,19,3,17:00,19/03/2025,19:15,17:20,22/03/2025,19:25,FCO,BVA,ORY,FCO,Ryanair,Transavia France,nonstop,,,nonstop,,,0,0,581,28/02/2025,Momondo,135,125
Rome,Paris,19,3,16:50,19/03/2025,19:00,6:55,22/03/2025,9:00,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,599,28/02/2025,Momondo,130,125
Rome,Paris,19,3,7:30,19/03/2025,9:45,9:55,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,666,28/02/2025,Momondo,135,115
Rome,Paris,19,3,15:15,19/03/2025,17:20,17:20,22/03/2025,19:25,FCO,ORY,ORY,FCO,easyJet,Transavia France,nonstop,,,nonstop,,,0,0,673,28/02/2025,Momondo,125,125
Rome,Paris,19,3,20:45,19/03/2025,22:55,20:40,22/03/2025,22:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,599,28/02/2025,Momondo,130,125
Rome,Paris,19,3,20:20,19/03/2025,22:30,17:20,22/03/2025,19:25,FCO,ORY,ORY,FCO,easyJet,Transavia France,nonstop,,,nonstop,,,0,0,625,28/02/2025,Momondo,130,125
Rome,Paris,19,3,16:50,19/03/2025,19:00,17:40,22/03/2025,19:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,599,28/02/2025,Momondo,130,125
Rome,Paris,19,3,16:50,19/03/2025,19:00,20:40,22/03/2025,22:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,603,28/02/2025,Momondo,130,125
Rome,Paris,19,3,18:20,19/03/2025,20:35,17:40,22/03/2025,19:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,592,28/02/2025,Momondo,135,125
Rome,Paris,19,3,18:20,19/03/2025,20:35,6:55,22/03/2025,9:00,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,592,28/02/2025,Momondo,135,125
Rome,Paris,19,3,6:00,19/03/2025,8:15,17:40,22/03/2025,19:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,592,28/02/2025,Momondo,135,125
Rome,Paris,19,3,6:00,19/03/2025,8:15,6:55,22/03/2025,9:00,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,592,28/02/2025,Momondo,135,125
Rome,Paris,19,3,6:00,19/03/2025,8:15,20:40,22/03/2025,22:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,599,28/02/2025,Momondo,135,125
Rome,Paris,19,3,18:20,19/03/2025,20:35,20:40,22/03/2025,22:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,599,28/02/2025,Momondo,135,125
Rome,Paris,19,3,20:20,19/03/2025,22:30,16:50,22/03/2025,18:50,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,692,28/02/2025,Momondo,130,120
Rome,Paris,19,3,19:45,19/03/2025,21:55,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,692,28/02/2025,Momondo,130,120
Rome,Paris,19,3,15:10,19/03/2025,17:20,6:10,22/03/2025,8:10,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,707,28/02/2025,Momondo,130,120
Rome,Paris,19,3,9:20,19/03/2025,11:35,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,710,28/02/2025,Momondo,135,115
Rome,Paris,19,3,19:50,19/03/2025,22:05,7:40,22/03/2025,9:45,FCO,ORY,ORY,FCO,Transavia France,Transavia France,nonstop,,,nonstop,,,1,0,684,28/02/2025,Momondo,135,125
Rome,Paris,19,3,9:55,19/03/2025,12:05,16:50,22/03/2025,18:50,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,725,28/02/2025,Momondo,130,120
Rome,Paris,19,3,19:50,19/03/2025,22:05,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,135,115
Rome,Paris,19,3,15:10,19/03/2025,17:20,18:10,22/03/2025,20:15,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,766,28/02/2025,Momondo,130,125
Rome,Paris,19,3,12:05,19/03/2025,14:20,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,710,28/02/2025,Momondo,135,115
Rome,Paris,19,3,7:30,19/03/2025,9:45,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,614,28/02/2025,Momondo,135,125
Rome,Paris,19,3,15:10,19/03/2025,17:20,14:05,22/03/2025,16:10,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,766,28/02/2025,Momondo,130,125
Rome,Paris,19,3,19:50,19/03/2025,22:05,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,Transavia France,Wizz Air,nonstop,,,nonstop,,,0,0,622,28/02/2025,Momondo,135,125
Rome,Paris,19,3,15:10,19/03/2025,17:20,11:45,22/03/2025,13:50,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,766,28/02/2025,Momondo,130,125
Rome,Paris,19,3,7:30,19/03/2025,9:45,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,655,28/02/2025,Momondo,135,120
Rome,Paris,19,3,9:55,19/03/2025,12:05,17:20,22/03/2025,19:25,FCO,ORY,ORY,FCO,easyJet,Transavia France,nonstop,,,nonstop,,,0,0,659,28/02/2025,Momondo,130,125
Rome,Paris,19,3,19:45,19/03/2025,21:55,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,670,28/02/2025,Momondo,130,125
Rome,Paris,19,3,17:00,19/03/2025,19:15,7:40,22/03/2025,9:45,FCO,BVA,ORY,FCO,Ryanair,Transavia France,nonstop,,,nonstop,,,0,0,677,28/02/2025,Momondo,135,125
Rome,Paris,19,3,19:50,19/03/2025,22:05,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,Transavia France,ITA Airways,nonstop,,,nonstop,,,1,0,673,28/02/2025,Momondo,135,120
Rome,Paris,19,3,6:55,19/03/2025,9:10,18:10,22/03/2025,20:15,FCO,ORY,CDG,FCO,Wizz Air,ITA Airways,nonstop,,,nonstop,,,0,0,677,28/02/2025,Momondo,135,125
Rome,Paris,19,3,10:05,19/03/2025,12:20,6:55,22/03/2025,9:00,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,648,28/02/2025,Momondo,135,125
Rome,Paris,19,3,19:45,19/03/2025,21:55,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,130,130
Rome,Paris,19,3,9:20,19/03/2025,11:35,9:55,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,740,28/02/2025,Momondo,135,115
Rome,Paris,19,3,20:20,19/03/2025,22:30,7:25,22/03/2025,9:25,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,747,28/02/2025,Momondo,130,120
Rome,Paris,19,3,8:35,19/03/2025,10:50,6:10,22/03/2025,8:10,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,807,28/02/2025,Momondo,135,120
Rome,Paris,19,3,10:05,19/03/2025,12:20,17:40,22/03/2025,19:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,648,28/02/2025,Momondo,135,125
Rome,Paris,19,3,9:20,19/03/2025,11:35,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,692,28/02/2025,Momondo,135,125
Rome,Paris,19,3,12:05,19/03/2025,14:20,9:55,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,740,28/02/2025,Momondo,135,115
Rome,Paris,19,3,10:05,19/03/2025,12:20,20:40,22/03/2025,22:45,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,655,28/02/2025,Momondo,135,125
Rome,Paris,19,3,15:15,19/03/2025,17:20,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,725,28/02/2025,Momondo,125,125
Rome,Paris,19,3,19:50,19/03/2025,22:05,9:55,22/03/2025,11:50,FCO,ORY,ORY,FCO,Transavia France,Vueling,nonstop,,,nonstop,,,0,0,729,28/02/2025,Momondo,135,115
Rome,Paris,19,3,12:05,19/03/2025,14:20,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,692,28/02/2025,Momondo,135,125
Rome,Paris,19,3,9:20,19/03/2025,11:35,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,714,28/02/2025,Momondo,135,120
Rome,Paris,19,3,9:55,19/03/2025,12:05,9:45,22/03/2025,11:50,FCO,ORY,ORY,FCO,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,714,28/02/2025,Momondo,130,125
Rome,Paris,19,3,6:55,19/03/2025,9:10,11:45,22/03/2025,13:50,FCO,ORY,CDG,FCO,Wizz Air,ITA Airways,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,135,125
Rome,Paris,19,3,6:55,19/03/2025,9:10,14:05,22/03/2025,16:10,FCO,ORY,CDG,FCO,Wizz Air,ITA Airways,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,135,125
Rome,Paris,19,3,12:05,19/03/2025,14:20,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,714,28/02/2025,Momondo,135,120
Rome,Paris,19,3,15:15,19/03/2025,17:20,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,easyJet,Vueling,nonstop,,,nonstop,,,0,0,773,28/02/2025,Momondo,125,115
Rome,Paris,19,3,9:55,19/03/2025,12:05,15:00,22/03/2025,16:55,FCO,ORY,ORY,FCO,easyJet,Vueling,nonstop,,,nonstop,,,0,0,762,28/02/2025,Momondo,130,115
Rome,Paris,19,3,20:20,19/03/2025,22:30,7:40,22/03/2025,9:45,FCO,ORY,ORY,FCO,easyJet,Transavia France,nonstop,,,nonstop,,,0,0,722,28/02/2025,Momondo,130,125
Rome,Paris,19,3,7:30,19/03/2025,9:45,18:10,22/03/2025,20:15,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,710,28/02/2025,Momondo,135,125
Rome,Paris,19,3,15:15,19/03/2025,17:20,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,easyJet,ITA Airways,nonstop,,,nonstop,,,0,0,766,28/02/2025,Momondo,125,120
Rome,Paris,19,3,7:30,19/03/2025,9:45,14:05,22/03/2025,16:10,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,714,28/02/2025,Momondo,135,125
Rome,Paris,19,3,7:30,19/03/2025,9:45,11:45,22/03/2025,13:50,FCO,ORY,CDG,FCO,Vueling,ITA Airways,nonstop,,,nonstop,,,0,0,714,28/02/2025,Momondo,135,125
Rome,Paris,19,3,9:20,19/03/2025,11:35,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,392,28/02/2025,Momondo,135,130
Rome,Paris,19,3,12:05,19/03/2025,14:20,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,392,28/02/2025,Momondo,135,130
Rome,Paris,19,3,16:50,19/03/2025,19:00,15:45,22/03/2025,17:50,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,699,28/02/2025,Momondo,130,125
Rome,Paris,19,3,15:15,19/03/2025,17:20,7:25,22/03/2025,9:25,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,781,28/02/2025,Momondo,125,120
Rome,Paris,19,3,21:30,19/03/2025,23:40,14:05,22/03/2025,16:10,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,696,28/02/2025,Momondo,130,125
Rome,Paris,19,3,7:30,19/03/2025,9:45,21:35,22/03/2025,23:30,FCO,ORY,ORY,FCO,Vueling,Vueling,nonstop,,,nonstop,,,0,0,666,28/02/2025,Momondo,135,115
Rome,Paris,19,3,20:20,19/03/2025,22:30,17:20,22/03/2025,19:30,FCO,ORY,BVA,FCO,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,411,28/02/2025,Momondo,130,130
Rome,Paris,19,3,20:45,19/03/2025,22:55,15:45,22/03/2025,17:50,FCO,CDG,CDG,FCO,Air France,Air France,nonstop,,,nonstop,,,1,0,696,28/02/2025,Momondo,130,125
Rome,Paris,19,3,9:55,19/03/2025,12:05,7:25,22/03/2025,9:25,FCO,ORY,ORY,FCO,easyJet,easyJet,nonstop,,,nonstop,,,0,0,781,28/02/2025,Momondo,130,120
Rome,Paris,19,3,21:30,19/03/2025,23:40,18:10,22/03/2025,20:15,FCO,CDG,CDG,FCO,ITA Airways,ITA Airways,nonstop,,,nonstop,,,1,0,696,28/02/2025,Momondo,130,125
Rome,Paris,19,3,9:55,19/03/2025,12:05,6:10,22/03/2025,8:10,FCO,ORY,CDG,FCO,easyJet,ITA Airways,nonstop,,,nonstop,,,0,0,766,28/02/2025,Momondo,130,120
